key	text	tooltip
#Loc;1;text/db/campaign_statistics_strings.loc		
campaign_statistics_strings_localised_description_military_captives_executed	Battle captives executed:	true
campaign_statistics_strings_localised_description_empire_technologies_civil	Civil technologies:	true
campaign_statistics_strings_localised_description_military_generals_recruited	Generals recruited:	true
campaign_statistics_strings_localised_description_agents_recruited_champions	Champion-type agents recruited:	true
campaign_statistics_strings_localised_description_agents_assassinated_spies	Spy-type agents assassinated:	true
campaign_statistics_strings_localised_description_military_captives_released	Battle captives ransomed:	true
campaign_statistics_strings_localised_description_military_battles_heroic_victories	Heroic victories:	true
campaign_statistics_strings_localised_description_empire_factions_destroyed	Factions destroyed:	true
campaign_statistics_strings_localised_description_diplomacy_trade_max	Most trade agreements:	true
campaign_statistics_strings_localised_description_economy_expenditure_total_upkeep	Expenditure on unit upkeep:	true
campaign_statistics_strings_localised_description_diplomacy_allies_current	Current allies:	true
campaign_statistics_strings_localised_description_military_battles_defeats	Total defeats:	true
campaign_statistics_strings_localised_description_military_captives_enslaved	Battle captives recruited:	true
campaign_statistics_strings_localised_description_agents_lost_spies	Spy-type agents lost:	true
campaign_statistics_strings_localised_description_economy_income_total_trade	Income from trade:	true
campaign_statistics_strings_localised_description_agents_successful_actions	Total successful actions:	true
campaign_statistics_strings_localised_description_empire_provinces_current	Current provinces held:	true
campaign_statistics_strings_localised_description_military_armies_established	Total armies established:	true
campaign_statistics_strings_localised_description_empire_settlements_captured	Settlements captured:	true
campaign_statistics_strings_localised_description_military_battles_settlement	Settlement battles:	true
campaign_statistics_strings_localised_description_military_settlements_looted	Settlements looted and occupied:	true
campaign_statistics_strings_localised_description_agents_failed_actions_spies	Failed spy-type actions:	true
campaign_statistics_strings_localised_description_military_forces_established	Total military forces established:	true
campaign_statistics_strings_localised_description_military_battles_defeats_settlement	Settlement battle defeats:	true
campaign_statistics_strings_localised_description_military_battles_defeats_combined	Combined battle defeats:	true
campaign_statistics_strings_localised_description_agents_recruited	Total agents recruited:	true
campaign_statistics_strings_localised_description_military_battles_victories_ambush	Ambush battle victories:	true
campaign_statistics_strings_localised_description_diplomacy_war_max	Most wars:	true
campaign_statistics_strings_localised_description_economy_income_max	Highest ever income:	true
campaign_statistics_strings_localised_description_economy_income_total_tax	Income from tax:	true
campaign_statistics_strings_localised_description_military_fleets_max	Most concurrent fleets:	true
campaign_statistics_strings_localised_description_economy_expenditure_current	Current expenditure:	true
campaign_statistics_strings_localised_description_military_units_total_lost	Total units lost:	true
campaign_statistics_strings_localised_description_military_battles_victories_combined	Combined battle victories:	true
campaign_statistics_strings_localised_description_agents_lost	Total agents lost:	true
campaign_statistics_strings_localised_description_empire_factions_encountered	Factions encountered:	true
