key	text	tooltip
#Loc;1;text/db/agent_string_faction_overrides.loc		
agent_string_faction_overrides_name_override_39	Spy	true
agent_string_faction_overrides_name_override_33	Spy	true
agent_string_faction_overrides_name_override_26	Spy	true
agent_string_faction_overrides_name_override_24	Spy	true
agent_string_faction_overrides_name_override_13	Spy	true
agent_string_faction_overrides_name_override_14	Spy	true
agent_string_faction_overrides_name_override_79	Spy	true
agent_string_faction_overrides_name_override_69	Spy	true
agent_string_faction_overrides_name_override_68	Spy	true
agent_string_faction_overrides_name_override_62	Spy	true
agent_string_faction_overrides_name_override_61	Spy	true
agent_string_faction_overrides_name_override_64	Spy	true
agent_string_faction_overrides_name_override_59	Spy	true
agent_string_faction_overrides_name_override_50	Spy	true
agent_string_faction_overrides_name_override_43	Spy	true
agent_string_faction_overrides_name_override_44	Spy	true
agent_string_faction_overrides_name_override_91	Spy	true
agent_string_faction_overrides_name_override_97	Spy	true
agent_string_faction_overrides_name_override_83	Spy	true
agent_string_faction_overrides_name_override_85	Spy	true
agent_string_faction_overrides_name_override_238	Spy	true
agent_string_faction_overrides_name_override_338	Spy	true
agent_string_faction_overrides_name_override_838	Assassin	true
agent_string_faction_overrides_name_override_636	Assassin	true
agent_string_faction_overrides_name_override_437	Assassin	true
agent_string_faction_overrides_name_override_937	Shaman	true
agent_string_faction_overrides_name_override_134	Spy	true
agent_string_faction_overrides_name_override_734	Assassin	true
agent_string_faction_overrides_name_override_834	Assassin	true
agent_string_faction_overrides_name_override_632	Assassin	true
agent_string_faction_overrides_name_override_133	Spy	true
agent_string_faction_overrides_name_override_233	Spy	true
agent_string_faction_overrides_name_override_333	Spy	true
agent_string_faction_overrides_name_override_433	Assassin	true
agent_string_faction_overrides_name_override_430	Assassin	true
agent_string_faction_overrides_name_override_531	Assassin	true
agent_string_faction_overrides_name_override_1069	Abbess	true
agent_string_faction_overrides_name_override_1166	Priest	true
agent_string_faction_overrides_name_override_1167	Priest	true
agent_string_faction_overrides_name_override_1065	Abbess	true
agent_string_faction_overrides_name_override_1063	Abbess	true
